segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean,mean_brightness,std_brightness,michelson_contrast,edge_density,laplacian_var,bright_ratio,r_mean,g_mean,b_mean,rg_ratio,spectral_std
SEG_010,125,2026-02-28,aged_asphalt,clear,0.307,0.2,0.2048,0.3692,0.3813,0.24863665589006245,0.1288576020039648,0.32491872986020154,0.1424595017463082,0.22383273475743654,0.29109511561565177,0.12015389706803212,0.1506775143548864,0.1696446052418509,0.7974189125931981,0.09769594082987448
SEG_010,126,2026-03-01,aged_asphalt,rain,0.3095,0.2016,0.2065,0.3486,0.3683,0.21146294220390258,0.1155646378027495,0.21400721915696969,0.15216256158525177,0.19692488893861487,0.29561496439224233,0.0957355202595199,0.12393958189759766,0.12359710494263201,0.7724307792795311,0.1002273748352009
SEG_010,127,2026-03-02,aged_asphalt,heavy_rain,0.3119,0.2032,0.2081,0.3073,0.3326,0.1876511358496601,0.13791012910560338,0.20556886826425774,0.1819852595256262,0.2005680457517616,0.17734951790524245,0.14655168193043308,0.1150127688442,0.13620747064201064,1.2742098915909361,0.10486443095917967
SEG_010,128,2026-03-03,aged_asphalt,heavy_rain,0.3144,0.2048,0.2097,0.3051,0.3339,0.3380055588773896,0.1322655223526477,0.20869006229119222,0.14724416794654546,0.2121365292234501,0.24208590787908654,0.14294627090399367,0.0929390642613978,0.11745871129697884,1.5380479025918397,0.09700938187091601
SEG_010,129,2026-03-04,aged_asphalt,rain,0.3168,0.2064,0.2114,0.3382,0.357,0.27962064140225834,0.13710780904072037,0.28325229477624786,0.1943027549070092,0.2023353470790541,0.25207665549399977,0.10029819345797922,0.15032844641011175,0.14375724631756714,0.6671892689896366,0.11038818303256324
SEG_010,130,2026-03-05,aged_asphalt,haze,0.3193,0.208,0.213,0.3056,0.3194,0.26322332720661673,0.14748985686325866,0.22965282636237216,0.18173005257584518,0.27838576100820445,0.20412768009282065,0.16649593220691805,0.17775732275724707,0.07564764055408132,0.9366421196170414,0.10226230909588262
SEG_010,131,2026-03-06,aged_asphalt,clear,0.3218,0.2096,0.2147,0.3586,0.3703,0.361580201836438,0.12359336001873122,0.22463390878606382,0.19161535327164397,0.29064034123251203,0.23418411341665016,0.13762494308915263,0.13750231879494235,0.14232250304523703,1.0008845189721687,0.09710557816267604
SEG_010,132,2026-03-07,aged_asphalt,clear,0.3242,0.2113,0.2163,0.3626,0.3748,0.345577189939989,0.12635429859489408,0.27440499033550225,0.15966235068803317,0.2706863793850126,0.29692581590050093,0.1442457698522592,0.17085296930126723,0.09450919690623043,0.8442634984845466,0.10747477762817241
SEG_010,133,2026-03-08,aged_asphalt,heavy_rain,0.3267,0.2129,0.2179,0.2937,0.3231,0.19398478922383122,0.1437974228432855,0.21136764639792582,0.1675254983620035,0.04221049746874936,0.16888166795775428,0.07769102400123473,0.13858072650272016,0.0761807374981571,0.5606152121341176,0.08846605270714769
SEG_010,134,2026-03-09,aged_asphalt,haze,0.3291,0.2145,0.2196,0.3072,0.3205,0.2958802537127504,0.12784458857416978,0.24440338753080196,0.19470585496643386,0.10967709016202416,0.15980303015930072,0.12359310778036348,0.13530581074961825,0.14788545045147164,0.9134285783224121,0.09920816106449494
SEG_010,135,2026-03-10,aged_asphalt,clear,0.3316,0.2161,0.2212,0.3543,0.3668,0.30852225058814187,0.13151564300078758,0.21718654285736733,0.18549690635311558,0.35010071826686384,0.24581290507829037,0.06940691016147708,0.14858615713282705,0.16421566738374824,0.5,0.10462233499833165
SEG_010,136,2026-03-11,aged_asphalt,clear,0.334,0.2177,0.2229,0.3501,0.3616,0.28391787609616476,0.13637658940781616,0.33201384430052744,0.14505272158944507,0.28873720422382665,0.2623673012731119,0.12060845725201551,0.1895185958746134,0.1872665620343593,0.6363904307384147,0.09613107424822533
SEG_010,137,2026-03-12,aged_asphalt,haze,0.3365,0.2193,0.2245,0.2983,0.3123,0.25452663656551117,0.12344212150582036,0.1933387177366323,0.1795072240500432,0.18496351095545635,0.24441249239702523,0.1344998397841112,0.16711524517353515,0.05162827610127153,0.804828038377988,0.10820869048193774
SEG_010,138,2026-03-13,aged_asphalt,clear,0.3389,0.2209,0.2261,0.3535,0.3656,0.3516674808251209,0.11233027455785602,0.2539115027873285,0.16656298315028187,0.225753184044047,0.2433074802073471,0.15193244182302487,0.11365117182249512,0.11532928293792286,1.3368195203547615,0.10556902118279667
SEG_010,139,2026-03-14,aged_asphalt,clear,0.3414,0.2225,0.2278,0.3442,0.3571,0.25713134071836186,0.13045312913451235,0.3547990260743336,0.16040031513678263,0.174696423704518,0.2674405024103364,0.14930537844732453,0.13878724348282012,0.12467037278153101,1.0757782842449928,0.10230066232050582
SEG_010,140,2026-03-15,aged_asphalt,clear,0.3439,0.2241,0.2294,0.3483,0.3578,0.31209042716416485,0.1369712625923449,0.21665581749582533,0.1399180821901818,0.12534262578506994,0.19773449221017467,0.17588155732881058,0.16986795018080603,0.10520747891046844,1.0353955631185383,0.1095551721784466
SEG_010,141,2026-03-16,aged_asphalt,haze,0.3463,0.2257,0.2311,0.2875,0.3043,0.24398871053868365,0.12045033133708605,0.21656389172833979,0.15336095839268335,0.13878373673569575,0.21259565345433304,0.10777571923846442,0.11698252500920273,0.06882851992969345,0.9212897220355263,0.09971767205175021
SEG_010,142,2026-03-17,aged_asphalt,haze,0.3488,0.2273,0.2327,0.2887,0.3029,0.17350841538417527,0.14026693809320703,0.2816022411789975,0.2260992426010735,0.2261318289437557,0.25337775389964423,0.1337468930854064,0.14312756352276904,0.10313230552451487,0.9344528429095135,0.1101341055924301
SEG_010,143,2026-03-18,aged_asphalt,clear,0.3512,0.2289,0.2343,0.3442,0.3545,0.2604798731307676,0.12504207293434208,0.32674341388161215,0.18745183519288136,0.12322725197564519,0.22998081313436003,0.1277519748347938,0.14341789352199066,0.11282856543173034,0.8907611242671132,0.09218558306328108
SEG_010,144,2026-03-19,aged_asphalt,rain,0.3537,0.2305,0.236,0.3128,0.3345,0.2736085421293479,0.13074796456912338,0.261990016452476,0.20373567182170577,0.23905250218142987,0.23500230904568936,0.1801005801009733,0.1577662393918731,0.09128238548607798,1.1415587976007309,0.10699081451745494
SEG_010,145,2026-03-20,aged_asphalt,clear,0.3561,0.2321,0.2376,0.3378,0.3498,0.3390236835637156,0.13978059055821307,0.20087105541277178,0.13241583216613909,0.24373362071120402,0.22363092499501877,0.14222993298741618,0.2398739491118839,0.15184121631476732,0.5929336661206605,0.10103083349931061
SEG_010,146,2026-03-21,aged_asphalt,clear,0.3586,0.2337,0.2392,0.3351,0.3454,0.3248882406938692,0.13119304533532095,0.14278047952599454,0.11959538309001758,0.18466485782420378,0.30361607377833627,0.12419351054471822,0.13602353550808258,0.10744827939308012,0.9130228607716043,0.1023134369363068
SEG_010,147,2026-03-22,aged_asphalt,rain,0.3611,0.2353,0.2409,0.3036,0.3249,0.28194850017613693,0.12501715237114125,0.293662256921596,0.20088837330426537,0.1540995514455573,0.23412022598992793,0.11461582700259833,0.16599302720265668,0.1152344120650631,0.690481633189534,0.11151942811567693
SEG_010,148,2026-03-23,aged_asphalt,haze,0.3635,0.2369,0.2425,0.2793,0.2934,0.20479397355454163,0.1363614502467166,0.16434008647252288,0.159709841636104,0.12517740380680398,0.20234484675357733,0.10550003207166064,0.11125505284626598,0.11818589038585374,0.9482633022891884,0.11189151531326647
SEG_010,149,2026-03-24,aged_asphalt,rain,0.366,0.2385,0.2442,0.2948,0.3202,0.32262855963234144,0.13228777767973818,0.15104242665978945,0.1959571832624683,0.11548280727149057,0.23372510428739,0.08540336139368992,0.12468715514023679,0.1279306501146913,0.6849356404193867,0.11240755690920891
SEG_010,150,2026-03-25,aged_asphalt,haze,0.3684,0.2401,0.2458,0.2768,0.29,0.24388961870558445,0.13397250321307574,0.3098075543342142,0.1935709537524037,0.132078578460259,0.21711330431622042,0.045197402208236426,0.15245269273517004,0.08627539756268449,0.5,0.09089449017900245
SEG_010,151,2026-03-26,aged_asphalt,haze,0.3709,0.2417,0.2474,0.2722,0.2867,0.19111537913285798,0.14912935273916192,0.10298413211056581,0.19527830580688643,0.21002666525687624,0.1446397044911734,0.09488943069345493,0.12938554774072386,0.10913890070033047,0.7333794150192701,0.09098898381520652
SEG_010,152,2026-03-27,aged_asphalt,clear,0.3733,0.2433,0.2491,0.3241,0.3358,0.2681688007657219,0.1245611211948098,0.24267160252490827,0.1669061406915977,0.1901917334393149,0.2653390119901071,0.19029521323078133,0.13384773283358997,0.12666795024564415,1.4217184518838109,0.10241822406572511
SEG_010,153,2026-03-28,aged_asphalt,clear,0.3758,0.2449,0.2507,0.3299,0.3386,0.3162649370142464,0.12248087617111195,0.166337163183307,0.18811968743822785,0.16756662501698505,0.20984023073337923,0.160309452917591,0.12173344878688902,0.14416379120911182,1.3168782913555737,0.10337870818365932
SEG_010,154,2026-03-29,aged_asphalt,clear,0.3782,0.2465,0.2524,0.3202,0.3328,0.27247469993272627,0.13408053546899906,0.26229516381895707,0.17531190274843228,0.1636192864257808,0.21189297617667946,0.09814306933123926,0.05997534124133656,0.12793689884436318,1.636363060833021,0.10810218432200515
SEG_010,155,2026-03-30,aged_asphalt,clear,0.3807,0.2481,0.254,0.3223,0.3317,0.3094295874633104,0.13771312586017836,0.24409179102924777,0.15872376356137868,0.25115187755349555,0.21440022166034953,0.1699074809284035,0.158070027414828,0.11217172274709607,1.0748806008738903,0.09893389733965968
SEG_010,156,2026-03-31,aged_asphalt,fog,0.3832,0.2497,0.2556,0.2217,0.2369,0.23259275829848602,0.14205762558158544,0.21195401338421288,0.1860070473125111,0.04861494882248371,0.10440938780100731,0.14012757405710197,0.1465481702090367,0.0817919048426812,0.9561812861664448,0.09224655866832483
SEG_010,157,2026-04-01,aged_asphalt,clear,0.3856,0.2513,0.2573,0.3183,0.3317,0.2865762273839482,0.1194884837023933,0.23644362509122802,0.14623526579488438,0.23263892187167093,0.1571216179808238,0.11921548459250551,0.1841916744304827,0.1295675286879601,0.6472324969552433,0.09881217125972913
SEG_010,158,2026-04-02,aged_asphalt,heavy_rain,0.3881,0.2529,0.2589,0.2526,0.2802,0.1804018950781242,0.14077546429001622,0.19089071624380755,0.18290331646937505,0.22694131551663724,0.18905486351841522,0.0756855408973619,0.07275969206400013,0.15151306492537142,1.0401981997475929,0.09900747756378261
SEG_010,159,2026-04-03,aged_asphalt,haze,0.3905,0.2545,0.2605,0.256,0.2728,0.22301818652759922,0.1635225486612093,0.16416928969634392,0.19621211111075262,0.24881994705651753,0.17868518428534427,0.05348560739232481,0.11678288355171694,0.08491478548978768,0.5,0.10794952451026486
SEG_010,160,2026-04-04,aged_asphalt,rain,0.393,0.2561,0.2622,0.2809,0.3015,0.2405716342375532,0.14195513294319936,0.2026643714049642,0.20175579010489741,0.23944716024391904,0.09145497811984556,0.08847788100433313,0.10205907084269966,0.09565658786982756,0.8669196510817622,0.10335616242565493
SEG_010,161,2026-04-05,aged_asphalt,clear,0.3954,0.2577,0.2638,0.3111,0.3212,0.3388088533540651,0.11604580056208418,0.2727971925404471,0.1655504236957725,0.2201889554741263,0.20345651769821513,0.16127112458658996,0.17390329468512034,0.0929506188643532,0.9273556175170681,0.11620561897901226
SEG_010,162,2026-04-06,aged_asphalt,haze,0.3979,0.2593,0.2655,0.2539,0.2698,0.1507621224869268,0.13001554498666085,0.07324564238124671,0.17734825505972235,0.14156601133942684,0.16171765332722637,0.04800175194941331,0.10946023097433513,0.12757011872745327,0.5,0.11822656339062132
SEG_010,163,2026-04-07,aged_asphalt,clear,0.4004,0.2609,0.2671,0.3067,0.3186,0.25530210195622577,0.13413100692293195,0.18534019663897822,0.1567634999632009,0.17409175322879897,0.25098935511794257,0.16012262495344085,0.09434252977442148,0.06948214230142513,1.6972295327119875,0.09888543782769425
SEG_010,164,2026-04-08,aged_asphalt,clear,0.4028,0.2625,0.2687,0.2973,0.3095,0.22934125812820325,0.13974227042726492,0.19135195642516392,0.17040510822993835,0.22155348341462672,0.24549394702080934,0.10697434840626352,0.17742327957097898,0.1525482338663781,0.6029295915132528,0.10867404097390287
SEG_010,165,2026-04-09,aged_asphalt,rain,0.4053,0.2641,0.2704,0.2751,0.2975,0.24723922480783997,0.13003126443288757,0.28069451192523187,0.16683949473886578,0.15412979983354635,0.2312862433741374,0.08793884764779544,0.1505386101957056,0.06182378949669108,0.584157535239214,0.12256466120554117
SEG_010,166,2026-04-10,aged_asphalt,clear,0.4077,0.2657,0.272,0.2967,0.3113,0.15469242563202576,0.15603772929374715,0.1857486357940647,0.17573272714919624,0.1417195468835597,0.21976542122304274,0.10627428560813645,0.10669669228606124,0.10847019838723605,0.9960317166299191,0.10201741092553818
SEG_010,167,2026-04-11,aged_asphalt,clear,0.4102,0.2673,0.2737,0.3026,0.3117,0.3018069823796112,0.13906652533036873,0.22787627728710227,0.16874251983814031,0.225284319301139,0.2132673454936235,0.13627725558551734,0.09815423896108345,0.12083933989098634,1.388384940304088,0.11088983500278776
SEG_010,168,2026-04-12,aged_asphalt,haze,0.4126,0.2689,0.2753,0.2489,0.2623,0.21211493949342136,0.14345843866143848,0.20122794321606746,0.22440198101695594,0.2036887003705782,0.17812505555932445,0.10226190156581177,0.04804403324822978,0.09307655960150674,2.0,0.11644835094014717
SEG_010,169,2026-04-13,aged_asphalt,clear,0.4151,0.2705,0.2769,0.2931,0.3072,0.17534695345487816,0.14739746846277602,0.31026663083461115,0.17132921558115838,0.12480318357512388,0.1408640222773884,0.07826714078282519,0.1342965074872891,0.08146384721033594,0.5827892285360021,0.1039917699999292
SEG_010,170,2026-04-14,aged_asphalt,fog,0.4175,0.2721,0.2786,0.202,0.2184,0.15725547461040537,0.14821618931159977,0.09063749320359103,0.23137153666569066,0.09627976628196454,0.08523173332259984,0.05991649225276886,0.10613201820991298,0.09375844593624325,0.5645414901351837,0.11405947991858097
SEG_010,171,2026-04-15,aged_asphalt,fog,0.42,0.2737,0.2802,0.1996,0.2124,0.19401849366618099,0.1263933899782341,0.07594748712581932,0.18802286436973722,0.12251096191828878,0.11124580873519989,0.09118108777978698,0.10973224603547821,0.052645771188689496,0.8309340247741047,0.08237899823363876
SEG_010,172,2026-04-16,aged_asphalt,heavy_rain,0.4225,0.2753,0.2818,0.231,0.2582,0.13269208498167873,0.13833777286005258,0.14686718017086817,0.18852557512574442,0.1477544199567763,0.1839440755533682,0.12125902536290936,0.09873724141800808,0.15142042084344204,1.2280857307308077,0.11904591326929392
SEG_010,173,2026-04-17,aged_asphalt,clear,0.4249,0.2769,0.2835,0.2896,0.3035,0.24628888865772625,0.12885513321747444,0.3189627207573811,0.17262715178936736,0.21439005284015847,0.20126032340549396,0.18129427213643448,0.110613133061614,0.14062639800313875,1.6389792797584954,0.10845585040308764
SEG_010,174,2026-04-18,aged_asphalt,clear,0.4274,0.2785,0.2851,0.2845,0.3004,0.19952605408793878,0.13248693562604,0.23627450883957066,0.17550700147935255,0.21150632467447059,0.13845861707952667,0.1265111385020391,0.12171875187785133,0.1006035688953116,1.0393640847131864,0.09525876376011104
SEG_010,175,2026-04-19,aged_asphalt,heavy_rain,0.4298,0.2801,0.2868,0.2271,0.258,0.1707955987248413,0.14388828628975553,0.17298033695076723,0.16892736426969884,0.09341365545294165,0.25500012984825415,0.11136048483571469,0.07880953267403004,0.010395703734105269,1.4130152538914462,0.09641294067133412
SEG_010,176,2026-04-20,aged_asphalt,clear,0.4323,0.2817,0.2884,0.2777,0.2901,0.23711453530698548,0.14360107053693305,0.21768339511699014,0.17161825891884688,0.15734816335165072,0.18766307680552302,0.1320348705716863,0.11366191744406835,0.09994666776532951,1.1616354176080206,0.09496267110726354
SEG_010,177,2026-04-21,aged_asphalt,fog,0.4347,0.2833,0.29,0.1879,0.2052,0.16705301014326304,0.13971436653571162,0.1002937956207062,0.2106549322497281,0.16172288167883558,0.09497989881358859,0.06761725030927367,0.11717966657605641,0.05471477081821103,0.5770341839230494,0.09171725194612651
SEG_010,178,2026-04-22,aged_asphalt,fog,0.4372,0.2849,0.2917,0.1846,0.1973,0.1380803000726909,0.14019574240786642,0.08439764835835811,0.2100467257953708,0.021503905237206078,0.07179906259969943,0.021958641004953698,0.0805754085692027,0.007104123405745427,0.5,0.11484145850887227
SEG_010,179,2026-04-23,aged_asphalt,heavy_rain,0.4397,0.2865,0.2933,0.2149,0.2456,0.19357685558121057,0.14343560258346802,0.1953808170235386,0.20362047412149387,0.10751025192010269,0.18052789008494444,0.09696322792855541,0.08209672683045023,0.0350268996811696,1.181070800276915,0.132300053874434
SEG_011,0,2025-10-26,road_marking_new,rain,0.0,0.0,0.0,0.8882,0.9217,0.7876891042901921,0.06917270312244254,0.737003963699167,0.017733396214391583,0.5944412650655133,0.7092370479157859,0.38925579413952427,0.39551410522841063,0.2780981868340106,0.9841742805618724,0.04235150109962172
SEG_011,1,2025-10-27,road_marking_new,clear,0.0041,0.0008,0.0019,0.9158,0.9396,0.7672734289958704,0.06561433991516473,0.7090364364429281,0.0,0.6004602448771132,0.6612621471992279,0.3893712972202422,0.3836816847320718,0.33716017981744545,1.0148263466519027,0.05418591380863415
SEG_011,2,2025-10-28,road_marking_new,clear,0.0081,0.0016,0.0037,0.9117,0.9344,0.8322077102979716,0.06659893386078165,0.6799263647261345,0.03112015589682415,0.556803497608037,0.6218624195907283,0.33009064691728734,0.3075573140082416,0.3790406271088746,1.0732619860454886,0.0484796660880525
SEG_011,3,2025-10-29,road_marking_new,rain,0.0122,0.0024,0.0056,0.8823,0.9159,0.8084435668312167,0.0752195826327825,0.6071482820680217,0.0,0.4813381098490238,0.6061305352202575,0.36589145426267944,0.3480950649180292,0.31612748424487447,1.0511220641027377,0.05315175607120214
SEG_011,4,2025-10-30,road_marking_new,rain,0.0162,0.0032,0.0074,0.8755,0.9099,0.7270269173765668,0.06133014744504338,0.6347521594907345,0.05665326044266532,0.528228253493093,0.5815924345884843,0.4196555045848819,0.4183763548013979,0.3275504851919172,1.0030550166466126,0.06086518480958407
SEG_011,5,2025-10-31,road_marking_new,rain,0.0203,0.004,0.0093,0.8754,0.9084,0.7185763777410565,0.07615328630257341,0.7402505156439102,0.03129214216703195,0.5551395000002813,0.5760494955695883,0.3594031756430348,0.3207693619434182,0.37641670803291727,1.1204376036038866,0.08390848919457695
SEG_011,6,2025-11-01,road_marking_new,rain,0.0244,0.0048,0.0112,0.8706,0.9051,0.6734430805933531,0.06887344246541895,0.5067423429006059,0.05025625211230986,0.4668255123929515,0.7045858334055956,0.32949300518596003,0.37501367404592123,0.3249217948581157,0.8786136329844336,0.06916418823531657
SEG_011,7,2025-11-02,road_marking_new,clear,0.0284,0.0056,0.013,0.8961,0.9203,0.7566222267344244,0.06404696288000922,0.7562015126590454,0.022509014292892378,0.4857647580080796,0.579972472278567,0.3735835315514221,0.44941639701425384,0.3508895599080162,0.8312618381784038,0.03223731532060996
SEG_011,8,2025-11-03,road_marking_new,clear,0.0325,0.0064,0.0149,0.8946,0.9187,0.7458724887953578,0.08066244468744505,0.6635943462031519,0.0096630589878961,0.4516502182296062,0.6276506686744211,0.37733406510697876,0.40405030135180636,0.30234179006315165,0.9338766236974325,0.0638996221033072
SEG_011,9,2025-11-04,road_marking_new,clear,0.0365,0.0072,0.0167,0.893,0.9155,0.7902120488053197,0.059652551465590196,0.651357038885095,0.05075143883949605,0.5476585527921679,0.584880379295857,0.4111363114741819,0.42811695283175777,0.3249457831734663,0.960334199383016,0.05573313955269725
SEG_011,10,2025-11-05,road_marking_new,heavy_rain,0.0406,0.0081,0.0186,0.8296,0.8695,0.644773535757268,0.06278534365811793,0.6290687442141437,0.05465588486559364,0.5658538613956242,0.5920001454367915,0.3435393154088129,0.2956509166295489,0.29875057944097744,1.1619722250583844,0.045724319168305536
SEG_011,11,2025-11-06,road_marking_new,haze,0.0447,0.0089,0.0205,0.7829,0.8075,0.6543693443302756,0.09070350886768176,0.5761696428386591,0.054406167371102036,0.47628400086723394,0.5373451561017649,0.2981668333749146,0.30040468582909075,0.2779362381756995,0.992547236754201,0.05114470344937731
SEG_011,12,2025-11-07,road_marking_new,clear,0.0487,0.0097,0.0223,0.8821,0.9056,0.7885347757244457,0.06369940765963679,0.5365038043945982,0.019004459024287386,0.6063798670032194,0.6109001199973884,0.34810580928877954,0.3601266490010201,0.3374351573947695,0.9666178374651637,0.06037772563884246
SEG_011,13,2025-11-08,road_marking_new,clear,0.0528,0.0105,0.0242,0.8778,0.9033,0.7169157161776816,0.07571698619166976,0.6281589389294568,0.05869621063891571,0.5292884863417384,0.6709294518882181,0.29210259087549034,0.3917696688053082,0.29159105585499817,0.745595865474686,0.052985357227844275
SEG_011,14,2025-11-09,road_marking_new,clear,0.0568,0.0113,0.026,0.8761,0.8993,0.7141905385308955,0.06885277532005092,0.6933928103877882,0.061997788110124304,0.5421396060544461,0.6034283844382166,0.34091203434309747,0.3477251126031183,0.3803521541229039,0.9804038925664518,0.059559059822984706
SEG_011,15,2025-11-10,road_marking_new,clear,0.0609,0.0121,0.0279,0.8736,0.898,0.6846823866097677,0.04764381075363425,0.7155132250811022,0.019542431416595583,0.5069027892667912,0.5798785401474863,0.3468709914511535,0.3621827727894529,0.3617996882567781,0.9577209624264391,0.05398908826838195
SEG_011,16,2025-11-11,road_marking_new,rain,0.0649,0.0129,0.0298,0.8439,0.8785,0.8221379538407295,0.07154222961857551,0.5810323596868354,0.025448730125077982,0.5092687065430608,0.6295673032540678,0.3099969756404477,0.33148922090489497,0.34535665642144686,0.9351617516626118,0.05480433920715601
SEG_011,17,2025-11-12,road_marking_new,haze,0.069,0.0137,0.0316,0.7659,0.7895,0.6211160728773848,0.08433809211760654,0.5621320756510556,0.05001458567646454,0.4721708411761715,0.5846205833784387,0.33474883518917786,0.3428313562742519,0.26364962135339076,0.97642135890287,0.06333548338231554
SEG_011,18,2025-11-13,road_marking_new,heavy_rain,0.0731,0.0145,0.0335,0.8058,0.8455,0.6329161267112664,0.07257853727409554,0.5348673379603232,0.02259223131021168,0.4921832391827432,0.5790054231205373,0.31664912994861755,0.3520034279905708,0.3261728555621424,0.8995600758667152,0.06155398525593188
SEG_011,19,2025-11-14,road_marking_new,clear,0.0771,0.0153,0.0353,0.8629,0.8873,0.7013109838387392,0.07268551047334071,0.6432434491623626,0.02997564074656515,0.5194176148986935,0.6422169405613897,0.34673814426341004,0.3672084502511182,0.3411262615855685,0.9442516907620195,0.06964701531348526
SEG_011,20,2025-11-15,road_marking_new,clear,0.0812,0.0161,0.0372,0.8586,0.8835,0.6988381967805277,0.07888975386948464,0.6929256381493614,0.03931577497972016,0.5501315226788661,0.5802604365879364,0.36645571801323085,0.34888142127039096,0.2936764959243859,1.0503702556260932,0.03963140006588232
SEG_011,21,2025-11-16,road_marking_new,rain,0.0852,0.0169,0.0391,0.8262,0.8625,0.6914944088619505,0.08557132221426776,0.6092933797597959,0.0071853733765678204,0.5712456469593518,0.6117206094636752,0.33063638630482817,0.40374736244655784,0.36301815717956903,0.8189169717031184,0.05876328316266059
SEG_011,22,2025-11-17,road_marking_new,rain,0.0893,0.0177,0.0409,0.8239,0.8587,0.7333298892835005,0.07905171044460126,0.5931886618104446,0.029727886305465016,0.4718236543740727,0.5841909392855376,0.34785942729708036,0.3494027569309852,0.30759187171836044,0.995580100089737,0.07235319546079498
SEG_011,23,2025-11-18,road_marking_new,haze,0.0934,0.0185,0.0428,0.7516,0.7753,0.6269270732401666,0.07136042898870482,0.48007384587768587,0.08085393385860862,0.42914247220693613,0.5631907727189299,0.3171638984513979,0.2639014896368783,0.3462955274486963,1.2018223052302601,0.08533550672212206
SEG_011,24,2025-11-19,road_marking_new,rain,0.0974,0.0193,0.0446,0.8165,0.8513,0.6571120674001268,0.07326144438546488,0.6231250805216888,0.04774325241990566,0.5549349125931773,0.5398041928898182,0.28652988758527587,0.41883204636469124,0.33766247574347624,0.6841148043886327,0.059061291668688454
SEG_011,25,2025-11-20,road_marking_new,clear,0.1015,0.0201,0.0465,0.843,0.8682,0.6584964600723588,0.06170096289288801,0.5986344908971728,0.0,0.5500991585860228,0.5823730915035134,0.3707553840437239,0.36030807059244885,0.2971845426012601,1.028992646324719,0.053113499951206476
SEG_011,26,2025-11-21,road_marking_new,clear,0.1055,0.0209,0.0484,0.8434,0.8671,0.7177642943287948,0.06418777208787593,0.6217072806127627,0.043421702546334956,0.539956829656613,0.5416529471399509,0.3046196848959418,0.2984301732684789,0.33740247847915883,1.0207368136501462,0.0533098002172655
SEG_011,27,2025-11-22,road_marking_new,clear,0.1096,0.0217,0.0502,0.8412,0.8656,0.7167215629611916,0.06429918344562896,0.5858841580858061,0.058082843713263416,0.541537791735291,0.5426424007361682,0.372754439594824,0.3765675563290196,0.34727831193967007,0.9898713881706495,0.057216742136163165
SEG_011,28,2025-11-23,road_marking_new,clear,0.1137,0.0225,0.0521,0.8361,0.8583,0.7719222940411529,0.06913401041655405,0.564686148233379,0.061853127055295325,0.41548987213656396,0.5728380204773049,0.35663943573894413,0.3996243951042428,0.33653478388659425,0.8924343650530875,0.06858054848520827
SEG_011,29,2025-11-24,road_marking_new,clear,0.1177,0.0233,0.054,0.8309,0.8555,0.7099629094187923,0.07251079573008765,0.6143157765296523,0.06053001279657434,0.5713915619344644,0.5969438404999126,0.33573542768590914,0.38919815032462135,0.31540093177997003,0.8626314507775276,0.06159272545369955
SEG_011,30,2025-11-25,road_marking_new,clear,0.1218,0.0242,0.0558,0.8307,0.854,0.702134667548637,0.0911549331436784,0.5900712095536254,0.030921356050741332,0.5422933520695872,0.49564200046524065,0.2693889422748351,0.3717509724539184,0.3196557874943369,0.7246469749618558,0.06637248625610888
SEG_011,31,2025-11-26,road_marking_new,haze,0.1258,0.025,0.0577,0.7332,0.7561,0.5811938465365004,0.08449115015409649,0.6097897779941389,0.05516085797174066,0.4079747032051326,0.539201199267882,0.28567170919276597,0.3028083185381755,0.25731045843554046,0.9434046170436826,0.06339550765052789
SEG_011,32,2025-11-27,road_marking_new,clear,0.1299,0.0258,0.0595,0.8268,0.8494,0.6905418969960643,0.0886114604497838,0.5404130886701887,0.035521616571060725,0.44576034191344777,0.665430428285087,0.2859711088334377,0.3463239744211686,0.33725231418698026,0.8257305419899229,0.06346668678913885
SEG_011,33,2025-11-28,road_marking_new,clear,0.134,0.0266,0.0614,0.8235,0.8456,0.6824360216786157,0.07104510962069643,0.5779993331329973,0.06177324544205823,0.471065574672355,0.5972404182386049,0.3503648617198027,0.34438073508295747,0.2775267488587996,1.0173735306705625,0.05653973241472002
SEG_011,34,2025-11-29,road_marking_new,heavy_rain,0.138,0.0274,0.0633,0.7622,0.8017,0.6330634334194518,0.08621571499954322,0.5405426660062553,0.038835142088742114,0.41986460182699203,0.49016308959875216,0.33638937524683193,0.3327262989222758,0.2811286507283974,1.0110062394532036,0.08154310822709322
SEG_011,35,2025-11-30,road_marking_new,clear,0.1421,0.0282,0.0651,0.8145,0.8398,0.6539547842943765,0.06870508296405448,0.5278869454953612,0.03298960535608354,0.46579450855948795,0.547943351809033,0.30469238800900483,0.295847089903231,0.3218500231173375,1.0298947277593267,0.08984527420716767
SEG_011,36,2025-12-01,road_marking_new,clear,0.1461,0.029,0.067,0.8154,0.8386,0.7146231841310471,0.07251412029088565,0.6333022364006626,0.055058602418144094,0.48952048962830835,0.5945460709585336,0.3122107439772944,0.33120414998999315,0.32583517687861874,0.9426506320530565,0.060141837796590235
SEG_011,37,2025-12-02,road_marking_new,rain,0.1502,0.0298,0.0688,0.7775,0.8124,0.6551771832996253,0.06953356586110526,0.45443319509134744,0.047988406601889265,0.48166976970166325,0.5776704530196363,0.3223831226258565,0.3572961230346884,0.2738070579192201,0.9022830071725985,0.0751769893241225
